name,dept,area,count,adjustedcount,year
Adam J. Aviv,George Washington University,Computer security,1.0,0.25,2016
Adam J. Aviv,George Washington University,Computer security,1.0,0.25,2017
Adam J. Aviv,George Washington University,Computer security,1.0,0.16667,2019
Adam J. Aviv,George Washington University,Computer security,1.0,0.2,2021
Adam J. Aviv,George Washington University,Computer security,1.0,0.33333,2016
Adam J. Aviv,George Washington University,Computer security,1.0,0.2,2020
Adam J. Aviv,George Washington University,Computer security,1.0,0.33333,2022
Adam J. Aviv,George Washington University,Computer security,1.0,0.33333,2023
Adam J. Lee,University of Pittsburgh,Computer security,1.0,0.5,2006
Adam J. Lee,University of Pittsburgh,Databases,1.0,0.25,2014
Adam J. Lee,University of Pittsburgh,Computer security,1.0,0.25,2016
Adam O'Neill,University of Massachusetts Amherst,Computer security,1.0,0.25,2007
Adam O'Neill,University of Massachusetts Amherst,Computer security,1.0,0.25,2016
Adam O'Neill,University of Massachusetts Amherst,Computer security,1.0,0.2,2021
Adam O'Neill,University of Massachusetts Amherst,Databases,1.0,0.2,2015
Adam O'Neill,University of Massachusetts Amherst,Databases,1.0,0.25,2017
Adam Wierman,California Institute of Technology,Computer security,1.0,0.33333,2017
Adam Wierman,California Institute of Technology,Computer architecture,1.0,0.2,2016
Adam Wierman,California Institute of Technology,Computer architecture,1.0,0.25,2018
Adam Wierman,California Institute of Technology,Computer networks,1.0,0.33333,2006
Adam Wierman,California Institute of Technology,Computer networks,1.0,0.16667,2014
Adam Wierman,California Institute of Technology,Computer networks,1.0,0.25,2015
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.5,2003
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.83333,2005
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.25,2006
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.5,2008
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.33333,2010
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.2,2011
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.125,2012
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.58333,2014
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.2,2015
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.2,2016
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.47619,2019
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,5.0,1.0333,2020
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.34286,2021
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.39286,2022
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,3.0,0.75,2023
Adarshpal S. Sethi,University of Delaware,Computer networks,2.0,0.66667,1988
Adel Said Elmaghraby,University of Louisville,High-performance computing,1.0,0.5,1996
Adil Ahmad,Arizona State University,Computer architecture,1.0,0.25,2021
Adil Ahmad,Arizona State University,Computer security,2.0,0.53333,2020
Adil Ahmad,Arizona State University,Computer security,1.0,0.25,2018
Adil Ahmad,Arizona State University,Computer security,1.0,0.16667,2019
Adil Ahmad,Arizona State University,Computer security,1.0,0.16667,2021
Adil Ahmad,Arizona State University,Computer security,1.0,0.33333,2022
Adil Ahmad,Arizona State University,Operating systems,1.0,0.25,2023
Aditya Akella,University of Texas at Austin,Computer architecture,1.0,0.14286,2023
Aditya Akella,University of Texas at Austin,Computer security,1.0,0.2,2015
Aditya Akella,University of Texas at Austin,Operating systems,2.0,0.4,2022
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2003
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.36667,2004
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2009
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2010
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.25,2011
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.2,2012
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.41667,2013
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.2,2014
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.53333,2015
Aditya Akella,University of Texas at Austin,Mobile computing,1.0,0.25,2005
Aditya Akella,University of Texas at Austin,Mobile computing,1.0,0.25,2011
Aditya Akella,University of Texas at Austin,Mobile computing,1.0,0.5,2013
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.33333,2009
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.325,2010
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.32692,2012
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.34286,2016
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.14286,2018
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.83333,2019
Aditya Akella,University of Texas at Austin,Computer networks,4.0,0.84286,2020
Aditya Akella,University of Texas at Austin,Computer networks,3.0,0.50397,2021
Aditya Akella,University of Texas at Austin,Computer networks,3.0,0.59286,2023
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.125,2008
Aditya Akella,University of Texas at Austin,Operating systems,3.0,0.78333,2016
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.25,2018
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.2,2020
Aditya Akella,University of Texas at Austin,Programming languages,1.0,0.25,2020
Aditya Akella,University of Texas at Austin,Programming languages,1.0,0.33333,2017
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2002
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2003
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2004
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2008
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.33333,2009
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.33333,2011
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.41667,2013
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.34286,2014
Aditya Akella,University of Texas at Austin,Computer networks,3.0,0.40952,2015
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.39286,2016
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.25,2017
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.066667,2020
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.1,2021
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.23611,2023
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.41667,2009
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2018
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.14286,2023
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.25,2017
Aditya Akella,University of Texas at Austin,Databases,1.0,0.25,2018
Aditya Akella,University of Texas at Austin,Databases,1.0,0.16667,2023
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2012
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2014
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2015
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2016
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2018
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2021
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.14286,2023
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2010
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.5,2012
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2015
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2016
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2017
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2018
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2019
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.36667,2020
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2021
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2010
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.45,2011
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.66667,2014
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,3.0,0.56667,2015
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.36667,2016
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,3.0,0.59286,2017
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.41667,2018
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,1.0,2019
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.1,2020
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,4.0,0.54329,2021
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.7,2022
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2023
Aditya V. Thakur,Univ. of California - Davis,Computer architecture,1.0,0.25,2016
Aditya V. Thakur,Univ. of California - Davis,Software engineering,1.0,0.33333,2018
Aditya V. Thakur,Univ. of California - Davis,Software engineering,1.0,0.25,2019
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.25,2010
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.5,2021
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.25,2023
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.33333,2020
Adnan Darwiche,Univ. of California - Los Angeles,Databases,1.0,1.0,2020
Adnan Siraj Rakin,Binghamton University,Design automation,1.0,0.25,2018
Adnan Siraj Rakin,Binghamton University,Design automation,1.0,0.14286,2020
Adnan Siraj Rakin,Binghamton University,Design automation,1.0,0.16667,2021
Adnan Siraj Rakin,Binghamton University,Computer security,1.0,0.25,2022
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2012
Adrian Sampson,Cornell University,Computer architecture,1.0,0.2,2015
Adrian Sampson,Cornell University,Computer architecture,2.0,0.45,2021
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2023
Adrian Sampson,Cornell University,Computer architecture,1.0,0.14286,2015
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2022
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2018
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2012
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2013
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2021
Adrian Sampson,Cornell University,Programming languages,1.0,0.25,2010
Adrian Sampson,Cornell University,Programming languages,1.0,0.25,2015
Adrian Sampson,Cornell University,Programming languages,1.0,0.33333,2017
Adrian Sampson,Cornell University,Programming languages,1.0,0.16667,2020
Adrian Sampson,Cornell University,Programming languages,1.0,0.16667,2011
Adrian Sampson,Cornell University,Programming languages,1.0,0.16667,2014
Adrian Sampson,Cornell University,Programming languages,1.0,0.11111,2020
Adrian Sampson,Cornell University,Programming languages,1.0,0.2,2021
Adrian Sampson,Cornell University,Programming languages,1.0,0.33333,2023
Adrian Sandu,Virginia Tech,High-performance computing,1.0,0.25,2009
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.5,2005
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.33333,2006
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.5,2008
Adriana Iamnitchi,University of South Florida,Mobile computing,1.0,0.2,2013
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.076923,2002
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.16667,2006
Adriana Schulz,University of Washington,Programming languages,1.0,0.11111,2021
Adriana Schulz,University of Washington,Programming languages,1.0,0.33333,2023
Aduri Pavan,Iowa State University,Databases,1.0,0.5,2005
Aduri Pavan,Iowa State University,Databases,1.0,0.25,2012
Aduri Pavan,Iowa State University,Databases,1.0,0.25,2021
Aduri Pavan,Iowa State University,Databases,1.0,0.25,2013
Adwait Jog,University of Virginia,Computer architecture,1.0,0.125,2013
Adwait Jog,University of Virginia,Computer architecture,1.0,0.125,2018
Adwait Jog,University of Virginia,Computer architecture,1.0,0.33333,2020
Adwait Jog,University of Virginia,Design automation,1.0,0.14286,2012
Adwait Jog,University of Virginia,Computer architecture,1.0,0.11111,2017
Adwait Jog,University of Virginia,Computer architecture,2.0,0.53333,2018
Adwait Jog,University of Virginia,Computer architecture,1.0,0.33333,2020
Adwait Jog,University of Virginia,Computer architecture,1.0,0.2,2021
Adwait Jog,University of Virginia,High-performance computing,1.0,0.25,2019
Adwait Jog,University of Virginia,Software engineering,1.0,0.25,2021
Adwait Jog,University of Virginia,Computer architecture,1.0,0.14286,2013
Adwait Jog,University of Virginia,Computer architecture,1.0,0.11111,2015
Adwait Jog,University of Virginia,Computer architecture,1.0,0.125,2019
Adwait Jog,University of Virginia,Computer architecture,1.0,0.090909,2023
Adwait Jog,University of Virginia,Computer architecture,1.0,0.125,2014
Adwait Jog,University of Virginia,Computer architecture,1.0,0.11111,2016
Adwait Jog,University of Virginia,Computer architecture,2.0,0.45,2018
Adwait Jog,University of Virginia,Measurement & perf. analysis,1.0,0.14286,2016
Adwait Jog,University of Virginia,Measurement & perf. analysis,1.0,0.16667,2018
Adwait Jog,University of Virginia,Measurement & perf. analysis,1.0,0.25,2021
Adwait Jog,University of Virginia,Measurement & perf. analysis,1.0,0.33333,2023
Adwait Nadkarni,College of William and Mary,Computer security,1.0,0.5,2013
Adwait Nadkarni,College of William and Mary,Computer security,1.0,0.2,2022
Adwait Nadkarni,College of William and Mary,Computer security,1.0,0.16667,2020
Adwait Nadkarni,College of William and Mary,Computer security,1.0,0.16667,2022
Ahmed E. Hassan,Queen’s University,Software engineering,1.0,0.5,2006
Ahmed E. Hassan,Queen’s University,Software engineering,1.0,0.33333,2010
