name,dept,area,count,adjustedcount,year,country
Adam D. Smith,Boston University,Computer security,1.0,0.33333,2021,us
Adam D. Smith,Boston University,Databases,1.0,0.25,2023,us
Adam D. Smith,Boston University,Databases,1.0,0.25,2011,us
Adam Doupé,Arizona State University,Computer architecture,1.0,0.125,2022,us
Adam Doupé,Arizona State University,Computer security,1.0,0.25,2011,us
Adam Doupé,Arizona State University,Computer security,1.0,0.16667,2013,us
Adam Doupé,Arizona State University,Computer security,1.0,0.2,2018,us
Adam Doupé,Arizona State University,Computer security,1.0,0.14286,2019,us
Adam Doupé,Arizona State University,Computer security,1.0,0.14286,2020,us
Adam Doupé,Arizona State University,Computer security,1.0,0.083333,2022,us
Adam Doupé,Arizona State University,Mobile computing,1.0,0.14286,2020,us
Adam Doupé,Arizona State University,Computer security,1.0,0.125,2016,us
Adam Doupé,Arizona State University,Computer security,1.0,0.090909,2021,us
Adam Doupé,Arizona State University,Computer security,1.0,0.25,2022,us
Adam Doupé,Arizona State University,Computer security,1.0,0.25,2016,us
Adam Doupé,Arizona State University,Computer security,1.0,0.16667,2019,us
Adam Doupé,Arizona State University,Computer security,1.0,0.076923,2021,us
Adam Doupé,Arizona State University,Computer security,1.0,0.14286,2022,us
Adam Doupé,Arizona State University,Computer security,2.0,0.2,2023,us
Adam Finkelstein,Princeton University,Computer security,1.0,0.16667,2009,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.25,2017,us
Adam J. Aviv,George Washington University,Operating systems,1.0,0.25,2018,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.25,2016,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.25,2017,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.16667,2019,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.2,2021,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.33333,2016,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.2,2020,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.33333,2022,us
Adam J. Aviv,George Washington University,Computer security,1.0,0.33333,2023,us
Adam J. Lee,University of Pittsburgh,Computer security,1.0,0.5,2006,us
Adam J. Lee,University of Pittsburgh,Databases,1.0,0.25,2014,us
Adam J. Lee,University of Pittsburgh,Computer security,1.0,0.25,2016,us
Adam O'Neill,University of Massachusetts Amherst,Computer security,1.0,0.25,2007,us
Adam O'Neill,University of Massachusetts Amherst,Computer security,1.0,0.25,2016,us
Adam O'Neill,University of Massachusetts Amherst,Computer security,1.0,0.2,2021,us
Adam O'Neill,University of Massachusetts Amherst,Databases,1.0,0.2,2015,us
Adam O'Neill,University of Massachusetts Amherst,Databases,1.0,0.25,2017,us
Adam Wierman,California Institute of Technology,Computer security,1.0,0.33333,2017,us
Adam Wierman,California Institute of Technology,Computer architecture,1.0,0.2,2016,us
Adam Wierman,California Institute of Technology,Computer architecture,1.0,0.25,2018,us
Adam Wierman,California Institute of Technology,Computer networks,1.0,0.33333,2006,us
Adam Wierman,California Institute of Technology,Computer networks,1.0,0.16667,2014,us
Adam Wierman,California Institute of Technology,Computer networks,1.0,0.25,2015,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.5,2003,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.83333,2005,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.25,2006,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.5,2008,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.33333,2010,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.2,2011,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.125,2012,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.58333,2014,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.2,2015,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,1.0,0.2,2016,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.47619,2019,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,5.0,1.0333,2020,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.34286,2021,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,2.0,0.39286,2022,us
Adam Wierman,California Institute of Technology,Measurement & perf. analysis,3.0,0.75,2023,us
Adarshpal S. Sethi,University of Delaware,Computer networks,2.0,0.66667,1988,us
Adel Said Elmaghraby,University of Louisville,High-performance computing,1.0,0.5,1996,us
Adil Ahmad,Arizona State University,Computer architecture,1.0,0.25,2021,us
Adil Ahmad,Arizona State University,Computer security,2.0,0.53333,2020,us
Adil Ahmad,Arizona State University,Computer security,1.0,0.25,2018,us
Adil Ahmad,Arizona State University,Computer security,1.0,0.16667,2019,us
Adil Ahmad,Arizona State University,Computer security,1.0,0.16667,2021,us
Adil Ahmad,Arizona State University,Computer security,1.0,0.33333,2022,us
Adil Ahmad,Arizona State University,Operating systems,1.0,0.25,2023,us
Aditya Akella,University of Texas at Austin,Computer architecture,1.0,0.14286,2023,us
Aditya Akella,University of Texas at Austin,Computer security,1.0,0.2,2015,us
Aditya Akella,University of Texas at Austin,Operating systems,2.0,0.4,2022,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2003,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.36667,2004,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2009,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2010,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.25,2011,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.2,2012,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.41667,2013,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.2,2014,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.53333,2015,us
Aditya Akella,University of Texas at Austin,Mobile computing,1.0,0.25,2005,us
Aditya Akella,University of Texas at Austin,Mobile computing,1.0,0.25,2011,us
Aditya Akella,University of Texas at Austin,Mobile computing,1.0,0.5,2013,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.33333,2009,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.325,2010,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.32692,2012,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.34286,2016,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.14286,2018,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.83333,2019,us
Aditya Akella,University of Texas at Austin,Computer networks,4.0,0.84286,2020,us
Aditya Akella,University of Texas at Austin,Computer networks,3.0,0.50397,2021,us
Aditya Akella,University of Texas at Austin,Computer networks,3.0,0.59286,2023,us
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.125,2008,us
Aditya Akella,University of Texas at Austin,Operating systems,3.0,0.78333,2016,us
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.25,2018,us
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.2,2020,us
Aditya Akella,University of Texas at Austin,Programming languages,1.0,0.25,2020,us
Aditya Akella,University of Texas at Austin,Programming languages,1.0,0.33333,2017,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2002,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2003,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2004,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.2,2008,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.33333,2009,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.33333,2011,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.41667,2013,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.34286,2014,us
Aditya Akella,University of Texas at Austin,Computer networks,3.0,0.40952,2015,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.39286,2016,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.25,2017,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.066667,2020,us
Aditya Akella,University of Texas at Austin,Computer networks,1.0,0.1,2021,us
Aditya Akella,University of Texas at Austin,Computer networks,2.0,0.23611,2023,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,2.0,0.41667,2009,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.33333,2018,us
Aditya Akella,University of Texas at Austin,Measurement & perf. analysis,1.0,0.14286,2023,us
Aditya Akella,University of Texas at Austin,Operating systems,1.0,0.25,2017,us
Aditya Akella,University of Texas at Austin,Databases,1.0,0.25,2018,us
Aditya Akella,University of Texas at Austin,Databases,1.0,0.16667,2023,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2012,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2014,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2015,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2016,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2018,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2021,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.14286,2023,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2010,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.5,2012,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2015,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2016,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2017,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2018,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.2,2019,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.36667,2020,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2021,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.33333,2010,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.45,2011,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.66667,2014,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,3.0,0.56667,2015,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.36667,2016,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,3.0,0.59286,2017,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.41667,2018,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,1.0,2019,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.1,2020,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,4.0,0.54329,2021,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,2.0,0.7,2022,us
Aditya G. Parameswaran,Univ. of California - Berkeley,Databases,1.0,0.25,2023,us
Aditya V. Thakur,Univ. of California - Davis,Computer architecture,1.0,0.25,2016,us
Aditya V. Thakur,Univ. of California - Davis,Software engineering,1.0,0.33333,2018,us
Aditya V. Thakur,Univ. of California - Davis,Software engineering,1.0,0.25,2019,us
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.25,2010,us
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.5,2021,us
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.25,2023,us
Aditya V. Thakur,Univ. of California - Davis,Programming languages,1.0,0.33333,2020,us
Adnan Darwiche,Univ. of California - Los Angeles,Databases,1.0,1.0,2020,us
Adnan Siraj Rakin,Binghamton University,Design automation,1.0,0.25,2018,us
Adnan Siraj Rakin,Binghamton University,Design automation,1.0,0.14286,2020,us
Adnan Siraj Rakin,Binghamton University,Design automation,1.0,0.16667,2021,us
Adnan Siraj Rakin,Binghamton University,Computer security,1.0,0.25,2022,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2012,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.2,2015,us
Adrian Sampson,Cornell University,Computer architecture,2.0,0.45,2021,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2023,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.14286,2015,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2022,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2018,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2012,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2013,us
Adrian Sampson,Cornell University,Computer architecture,1.0,0.25,2021,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.25,2010,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.25,2015,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.33333,2017,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.16667,2020,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.16667,2011,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.16667,2014,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.11111,2020,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.2,2021,us
Adrian Sampson,Cornell University,Programming languages,1.0,0.33333,2023,us
Adrian Sandu,Virginia Tech,High-performance computing,1.0,0.25,2009,us
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.5,2005,us
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.33333,2006,us
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.5,2008,us
Adriana Iamnitchi,University of South Florida,Mobile computing,1.0,0.2,2013,us
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.076923,2002,us
Adriana Iamnitchi,University of South Florida,High-performance computing,1.0,0.16667,2006,us
Adriana Schulz,University of Washington,Programming languages,1.0,0.11111,2021,us
Adriana Schulz,University of Washington,Programming languages,1.0,0.33333,2023,us
Aduri Pavan,Iowa State University,Databases,1.0,0.5,2005,us
Aduri Pavan,Iowa State University,Databases,1.0,0.25,2012,us
Aduri Pavan,Iowa State University,Databases,1.0,0.25,2021,us
Aduri Pavan,Iowa State University,Databases,1.0,0.25,2013,us
Adwait Jog,University of Virginia,Computer architecture,1.0,0.125,2013,us
Adwait Jog,University of Virginia,Computer architecture,1.0,0.125,2018,us
Adwait Jog,University of Virginia,Computer architecture,1.0,0.33333,2020,us
Adwait Jog,University of Virginia,Design automation,1.0,0.14286,2012,us
Adwait Jog,University of Virginia,Computer architecture,1.0,0.11111,2017,us
